,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
3464,69,0.607,0.0258,0.0299,3.85e-06,0.288,0.622,113.804,213987,-3.5895
31774,30,0.648,0.0447,0.0167,0.0167,0.215,0.153,128.048,180000,-0.7675
26798,38,0.674,0.0573,0.00792,0.576,0.127,0.0475,104.962,184716,-1.6345
5213,41,0.607,0.0371,0.00826,0.0,0.218,0.632,128.957,190777,-1.9275000000000002
10989,62,0.631,0.0999,0.227,1.43e-06,0.166,0.698,174.031,178333,-2.4195
32070,52,0.495,0.117,0.00205,0.892,0.35,0.0756,131.987,142727,-1.929
14616,26,0.742,0.0435,0.0363,3.77e-05,0.113,0.692,126.969,273800,-2.3415
31627,41,0.983,0.325,0.0943,0.719,0.0902,0.878,126.0,426945,-3.8025
19012,58,0.673,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,-1.4100000000000001
19251,61,0.798,0.101,0.137,1.54e-05,0.0478,0.541,100.036,177369,-1.707
27516,29,0.907,0.119,0.000716,0.175,0.0448,0.445,126.039,164762,-1.7915
14774,39,0.574,0.103,0.000118,0.0,0.116,0.499,123.958,205000,-1.455
29823,55,0.497,0.0434,0.149,0.251,0.267,0.283,120.018,150005,-1.2530000000000001
7215,45,0.657,0.252,0.17,0.0,0.0956,0.746,173.066,287133,-1.952
21435,76,0.776,0.183,0.15,0.0,0.0983,0.326,160.038,201627,-3.709
16833,33,0.646,0.0375,0.122,1.58e-05,0.162,0.63,108.006,170740,-1.9070000000000003
18408,37,0.705,0.0521,0.00476,1.09e-05,0.142,0.203,126.015,188297,-3.811
16379,33,0.692,0.032,0.347,1.92e-06,0.111,0.961,112.027,241113,-1.755
25251,45,0.685,0.121,0.445,0.0,0.116,0.473,131.846,293640,-3.69
2470,46,0.646,0.0261,0.00199,0.48,0.352,0.599,104.981,153714,-2.8245
16627,51,0.794,0.07,0.774,0.0,0.0829,0.864,92.12,195652,-1.379
3167,45,0.679,0.111,0.0417,0.0527,0.124,0.843,184.047,158133,-3.4515000000000002
14005,64,0.471,0.0448,0.0783,0.0,0.171,0.45,89.881,208186,-1.209
28137,15,0.745,0.0645,0.221,0.824,0.0886,0.0759,114.016,42105,-5.0675
32816,27,0.584,0.283,0.00713,0.0372,0.407,0.363,127.988,337500,-1.7600000000000002
5154,68,0.57,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853,-1.6869999999999998
30335,40,0.878,0.102,0.0533,0.0,0.113,0.639,136.041,157067,-2.4705
27492,48,0.751,0.0771,0.000413,0.759,0.265,0.214,125.984,160164,-1.09
30625,70,0.584,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173,-1.7755
26247,62,0.614,0.0651,0.527,0.0,0.111,0.481,120.04,287907,-3.1639999999999997
4694,64,0.698,0.0863,0.127,0.0,0.15,0.445,106.083,200105,-1.0979999999999999
5848,57,0.835,0.0543,0.186,0.229,0.139,0.601,92.999,150500,-2.9314999999999998
28609,31,0.746,0.335,0.00103,0.00186,0.33,0.361,126.225,155854,-2.029
4960,53,0.689,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317,-3.258
27112,49,0.756,0.136,0.201,0.165,0.184,0.415,118.99,199600,-3.6255
32104,44,0.729,0.0376,0.000189,0.51,0.0718,0.484,124.996,157440,-2.005
15942,35,0.766,0.0264,0.363,0.0,0.0953,0.721,103.977,238760,-3.9065
31579,24,0.505,0.309,0.00163,0.91,0.346,0.25,128.118,199702,-1.282
4459,44,0.718,0.0343,0.065,0.0,0.397,0.511,122.958,199080,-2.6029999999999998
10221,62,0.903,0.16,0.00836,0.000853,0.11,0.719,145.015,213471,-2.5745
24364,18,0.71,0.0672,0.000531,1.87e-06,0.168,0.928,113.874,343040,-4.3694999999999995
20066,50,0.784,0.212,0.095,0.0,0.182,0.845,94.812,212880,-1.39
31218,52,0.798,0.108,0.0713,0.0183,0.0728,0.528,137.982,258027,-3.041
9578,75,0.671,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,-2.1595
18970,61,0.79,0.188,0.278,0.0,0.0721,0.964,170.063,219481,-2.9385000000000003
5080,58,0.511,0.091,0.534,0.614,0.11,0.0399,127.978,258969,-4.4025
7556,50,0.777,0.236,0.00998,0.0,0.366,0.624,140.098,273973,-2.3585000000000003
11274,4,0.263,0.0496,0.485,0.000152,0.137,0.24,69.404,261400,-3.0975
26109,57,0.622,0.119,0.0912,0.0,0.216,0.762,77.506,284187,-2.354
8158,39,0.964,0.109,0.0393,0.0097,0.15,0.343,126.705,235093,-2.48
13348,54,0.489,0.0367,0.287,0.0,0.389,0.623,89.735,256960,-4.0465
1222,42,0.889,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715,-3.7985
4302,34,0.628,0.0514,0.0178,0.0,0.135,0.389,139.605,186857,-1.0410000000000001
29577,14,0.583,0.0508,0.0208,0.168,0.458,0.0939,128.042,217510,-1.9284999999999999
16261,42,0.794,0.0407,0.101,0.12,0.068,0.235,121.976,185039,-2.303
21477,67,0.785,0.25,0.696,1.45e-05,0.142,0.513,143.099,216284,-3.8545000000000003
3700,50,0.795,0.0569,0.00983,0.743,0.115,0.638,127.014,218147,-3.9644999999999997
12209,73,0.547,0.0369,0.015,0.105,0.144,0.667,137.148,261933,-6.431
30721,55,0.379,0.106,0.019,0.000178,0.186,0.116,169.979,271059,-2.3114999999999997
12513,51,0.667,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,-3.2455000000000003
6773,63,0.823,0.378,0.0404,1.05e-06,0.0705,0.837,163.957,228501,-3.189
26584,1,0.89,0.462,0.104,0.0,0.729,0.496,92.98,262680,-3.9515
30392,71,0.621,0.148,0.0522,0.0,0.46,0.457,116.735,163636,-2.5075
1511,41,0.31,0.029,0.856,0.0,0.0766,0.226,98.343,224227,-7.179
1669,44,0.228,0.037,0.00149,0.0,0.108,0.291,170.878,214573,-1.6894999999999998
6771,49,0.788,0.0547,0.0669,1.76e-06,0.244,0.797,142.959,203811,-0.9780000000000001
28266,32,0.87,0.0486,0.0506,0.101,0.113,0.0985,125.017,176413,-6.0165
11258,82,0.454,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,-3.428
10195,56,0.777,0.465,0.0383,0.0,0.172,0.512,161.939,210370,-5.7
12605,54,0.549,0.0949,0.397,0.0,0.163,0.683,125.898,271467,-3.8245000000000005
15955,70,0.457,0.0266,0.113,2.37e-06,0.358,0.139,136.596,272133,-3.3125
14723,59,0.441,0.0714,0.000121,2.72e-06,0.145,0.366,162.0,163720,-2.324
12886,66,0.515,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000,-6.001
13922,38,0.409,0.0301,0.794,0.246,0.22,0.21,96.102,234561,-3.1505
31570,49,0.509,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274,-2.022
9304,50,0.755,0.106,0.122,0.000377,0.109,0.178,137.075,200821,-3.4475
31872,7,0.672,0.0429,0.0967,0.754,0.0911,0.788,124.972,209240,-3.9135000000000004
26987,32,0.801,0.0428,0.00215,0.795,0.24,0.202,125.016,205000,-1.482
12063,54,0.41,0.054,0.0651,0.0,0.115,0.333,147.982,255400,-2.2705
18334,94,0.501,0.0319,0.751,0.0,0.105,0.446,109.891,182161,-2.637
16566,37,0.729,0.0365,0.192,0.878,0.189,0.197,123.024,251707,-2.9215
3446,18,0.63,0.0389,0.316,0.00538,0.0747,0.61,145.271,215333,-4.2975
3024,81,0.209,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,-4.1610000000000005
4812,72,0.799,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,-3.0745
11605,39,0.729,0.0552,0.533,0.00032,0.725,0.565,102.108,271667,-6.035
10418,71,0.853,0.414,0.367,0.000724,0.104,0.76,91.99,213913,-2.794
32420,52,0.471,0.0632,0.0264,2.97e-06,0.149,0.309,174.012,190388,-1.078
20045,35,0.768,0.147,0.0618,0.0,0.105,0.526,84.021,303693,-1.8395000000000001
20896,52,0.808,0.0951,0.161,0.00033,0.125,0.726,125.945,198197,-2.562
16781,49,0.687,0.0349,0.47,0.0,0.188,0.325,109.975,220364,-1.528
18432,6,0.713,0.0358,0.0756,0.852,0.156,0.684,122.002,239361,-4.2595
14916,15,0.559,0.0401,0.0771,0.0,0.363,0.805,122.821,223733,-4.95
13242,51,0.568,0.0862,0.0285,0.0787,0.484,0.833,110.824,301520,-3.9675000000000002
2350,78,0.421,0.0565,0.0653,0.0,0.123,0.63,84.803,202533,-1.7349999999999999
26168,60,0.753,0.176,0.505,0.0598,0.115,0.149,90.011,194427,-3.705
32116,61,0.775,0.0468,0.282,0.000371,0.126,0.756,104.991,194286,-1.686
19708,88,0.787,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,-1.952
29584,1,0.733,0.0374,0.318,7.47e-05,0.0988,0.327,121.978,213443,-3.3155
7505,1,0.559,0.128,7.46e-05,0.00265,0.375,0.268,115.016,278789,-0.5770000000000001
18006,31,0.758,0.145,0.643,0.0,0.104,0.967,96.029,212373,-1.7885
27553,27,0.63,0.0281,0.202,2.49e-05,0.0708,0.877,123.974,166457,-3.3435
12102,65,0.51,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787,-3.1175
43,83,0.67,0.295,0.252,0.33,0.117,0.68,135.055,194840,-5.406000000000001
18563,43,0.714,0.185,0.0758,0.0,0.181,0.778,169.945,162613,-2.6220000000000003
19083,68,0.857,0.0516,0.0206,0.00077,0.0593,0.57,96.048,188600,-1.6985
21622,25,0.828,0.097,0.796,3.14e-05,0.111,0.541,98.941,242424,-2.8065
16617,65,0.614,0.0327,0.167,0.000411,0.0833,0.479,98.008,130900,-2.3004999999999995
21073,18,0.832,0.0421,0.0791,0.0,0.152,0.965,100.019,218733,-2.288
27946,32,0.876,0.0569,0.0251,0.861,0.0741,0.18,124.031,251096,-3.0285
32232,48,0.585,0.228,0.0268,0.0,0.0482,0.209,128.072,243747,-1.069
22081,67,0.528,0.0523,0.833,1.53e-06,0.103,0.692,93.06,185979,-2.1485000000000003
12112,35,0.234,0.0465,0.952,6.71e-05,0.264,0.0787,187.166,306480,-7.476500000000001
28141,14,0.887,0.112,0.044,0.462,0.149,0.299,128.015,180938,-4.5185
31280,48,0.736,0.0405,0.051,0.0648,0.227,0.428,123.992,203537,-4.324
23066,82,0.836,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,-2.7154999999999996
2491,76,0.607,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627,-3.023
29869,44,0.582,0.0349,0.00112,0.0,0.546,0.426,109.993,219875,-6.236
14363,60,0.54,0.0324,0.0187,3.19e-05,0.0275,0.255,108.02,281347,-2.3155
11156,70,0.767,0.0385,0.668,0.000145,0.217,0.252,103.956,230578,-4.984500000000001
12573,68,0.741,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,-4.235
4385,61,0.537,0.0303,0.444,0.00343,0.111,0.0968,110.011,275013,-4.949
10528,49,0.646,0.459,0.0311,0.0032,0.0505,0.577,159.876,171000,-0.9595
26529,1,0.372,0.0314,0.833,0.0,0.0978,0.325,111.907,216000,-3.3285
322,57,0.572,0.0406,0.0754,0.0,0.226,0.559,89.996,157005,-2.0564999999999998
15049,50,0.447,0.089,0.00349,0.000198,0.312,0.533,178.105,224597,-1.0
385,37,0.736,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040,-1.9185
5280,5,0.532,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,-4.787999999999999
16826,33,0.716,0.129,0.308,2.36e-06,0.156,0.435,97.529,208945,-3.135
15048,18,0.393,0.0536,8.28e-06,0.64,0.152,0.3,104.988,170373,-2.79
29701,66,0.639,0.0479,0.483,2.22e-06,0.219,0.373,136.004,248906,-1.324
4016,27,0.654,0.161,0.274,0.0283,0.185,0.268,119.976,203639,-3.0845000000000002
28877,47,0.757,0.045,0.327,0.000381,0.109,0.467,125.016,153600,-3.0515
17294,19,0.527,0.243,0.00947,0.00244,0.103,0.597,124.995,261120,-2.5275000000000003
8983,46,0.542,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,-1.7474999999999998
8512,21,0.786,0.217,0.76,0.0,0.111,0.513,84.963,181673,-2.141
29809,47,0.598,0.0363,9.38e-05,0.514,0.114,0.242,140.032,174000,-1.0485
18149,25,0.464,0.0326,0.00319,0.00207,0.27,0.39,84.544,337667,-2.176
22045,74,0.674,0.0363,0.566,0.0,0.131,0.809,110.578,161533,-5.217
9907,41,0.504,0.045,0.832,0.000252,0.101,0.878,173.993,176901,-4.2025
14345,63,0.488,0.0358,0.000395,1.21e-06,0.346,0.559,127.861,197800,-1.8925
29006,7,0.607,0.0701,0.00181,0.042,0.103,0.274,130.016,217677,-1.8615
4444,73,0.573,0.0758,0.186,0.0,0.61,0.389,61.657,185547,-2.6790000000000003
26151,25,0.57,0.103,0.659,1.33e-06,0.424,0.424,116.225,300133,-3.4250000000000003
14596,15,0.541,0.0294,0.0102,2.17e-06,0.331,0.739,138.096,212533,-2.5175
14904,30,0.335,0.0459,1.05e-05,0.0023,0.292,0.698,97.104,201467,-1.6959999999999997
1183,21,0.737,0.0416,0.39,3.12e-06,0.126,0.216,92.794,252684,-4.9645
4036,5,0.473,0.0585,0.49,0.00104,0.147,0.356,127.675,183000,-3.9290000000000003
1716,71,0.839,0.0445,0.0184,1.77e-05,0.102,0.575,119.954,242520,-2.2445
32773,41,0.532,0.0579,0.0206,0.0,0.124,0.208,128.022,227107,-0.8465
6496,55,0.76,0.088,0.807,0.969,0.182,0.749,80.023,80713,-8.995000000000001
23429,59,0.772,0.183,0.0917,0.0,0.101,0.743,83.998,238267,-3.1835
16107,69,0.48,0.0427,0.488,4.22e-05,0.155,0.581,80.617,508200,-5.315
3371,30,0.611,0.0491,0.017,0.556,0.0811,0.606,115.095,222960,-3.451
22632,47,0.704,0.0378,0.553,0.0,0.363,0.899,94.966,273160,-0.10700000000000004
10951,57,0.726,0.23,0.334,0.00135,0.122,0.491,140.943,221787,-2.9255
16624,54,0.86,0.0332,0.373,0.0,0.102,0.743,131.979,216533,-2.6454999999999997
2171,57,0.677,0.159,0.0123,0.0,0.321,0.622,96.009,193707,-2.285
5153,47,0.662,0.261,0.185,0.00572,0.132,0.575,88.999,224120,-1.7280000000000002
31592,6,0.681,0.049,0.026,0.000563,0.586,0.249,127.994,186516,-1.0435
1044,26,0.742,0.0413,0.0552,1.65e-06,0.0594,0.576,104.965,185187,-2.2645
26483,29,0.571,0.0573,0.77,0.0,0.153,0.464,132.352,238507,-4.4955
14708,71,0.663,0.0286,0.2,0.000177,0.0782,0.752,112.788,255133,-2.453
16294,50,0.692,0.0308,0.00116,0.895,0.161,0.667,121.999,173320,-2.9355
15082,26,0.554,0.165,0.0027,0.0,0.137,0.221,100.021,237558,-0.28
17529,66,0.768,0.0405,0.79,0.0,0.2,0.517,119.953,221947,-3.1145
13771,68,0.725,0.0424,0.3,0.000215,0.0665,0.765,79.984,218360,-4.6795
19627,56,0.794,0.101,0.19,0.0,0.11,0.728,96.032,235640,-3.5885000000000002
6977,49,0.829,0.367,0.141,0.0,0.585,0.602,104.966,261173,-2.6815
30923,36,0.721,0.17,0.0195,0.000365,0.0558,0.182,125.012,384493,-1.658
31720,37,0.726,0.0433,0.0216,0.611,0.0658,0.28,128.004,214000,-1.0995
15312,81,0.501,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,-2.143
10373,47,0.592,0.0757,0.0206,0.616,0.221,0.207,159.876,187000,-2.5309999999999997
9082,68,0.803,0.198,0.0012,0.000161,0.0794,0.801,90.185,296907,-2.593
6358,53,0.829,0.0537,0.493,3.99e-05,0.0767,0.754,119.943,191534,-3.1975000000000002
6228,62,0.842,0.0491,0.206,0.0,0.258,0.705,145.03,190345,-1.2174999999999998
17697,71,0.788,0.177,0.123,1.43e-05,0.0692,0.884,109.974,182739,-2.1734999999999998
31188,44,0.644,0.0419,0.00145,0.504,0.0839,0.53,132.017,210787,-4.4575
8917,9,0.688,0.303,0.48,0.00254,0.039,0.801,173.936,255760,-2.8674999999999997
16164,57,0.364,0.107,0.000104,0.0025,0.086,0.666,105.368,189200,-1.028
4723,58,0.77,0.0382,0.061,3.73e-05,0.162,0.381,105.036,218545,-2.6205
19140,66,0.815,0.039,0.382,3.28e-06,0.147,0.734,104.986,209680,-2.7015000000000002
18612,48,0.907,0.06,0.128,0.00243,0.101,0.378,109.979,235002,-3.4685
12607,54,0.29,0.179,0.148,1.9e-06,0.146,0.383,169.507,325280,-1.6565000000000003
17760,52,0.875,0.0641,0.0532,2.14e-05,0.116,0.44,96.072,150938,-2.803
11593,42,0.627,0.0806,0.0475,0.0543,0.0432,0.858,181.498,235507,-7.864999999999999
8819,3,0.803,0.279,0.00543,0.0,0.154,0.707,94.622,238453,-4.074
8500,42,0.606,0.24,0.385,0.0,0.104,0.519,149.791,237180,-4.0485
25353,5,0.639,0.0607,0.535,0.0,0.0792,0.312,100.028,223242,-5.1715
6429,60,0.861,0.0608,0.00138,1.87e-05,0.141,0.889,150.002,217560,-3.0124999999999997
15980,66,0.265,0.0702,0.727,0.0,0.983,0.237,76.114,329400,-4.8225
3380,18,0.738,0.0317,0.0541,0.00125,0.221,0.886,112.057,206520,-3.2085
4753,50,0.518,0.158,0.0783,0.0,0.152,0.69,91.982,204946,-3.0995
32210,40,0.495,0.2,0.205,0.0,0.121,0.735,203.981,154007,-2.5295
16936,55,0.642,0.0393,0.95,0.0202,0.176,0.615,87.024,95524,-5.261
30581,27,0.523,0.0884,0.0669,0.0,0.175,0.456,137.963,196733,-1.5020000000000002
31793,41,0.508,0.0466,0.000701,0.00935,0.645,0.238,127.9,279160,-1.1424999999999998
13033,61,0.496,0.0934,0.0135,0.065,0.349,0.768,159.694,224133,-3.534
30408,62,0.638,0.0326,0.0991,1.12e-05,0.348,0.426,104.929,175429,-3.2535000000000003
27349,45,0.882,0.219,0.395,0.0211,0.336,0.824,127.974,174330,-3.2279999999999998
11532,33,0.76,0.0444,0.0121,0.000413,0.224,0.882,104.775,253227,-3.549
12850,75,0.494,0.0553,0.0397,0.00634,0.152,0.778,95.842,235800,-5.6754999999999995
10791,44,0.317,0.0512,0.583,0.0575,0.121,0.128,118.934,276000,-8.5445
3057,11,0.677,0.0389,0.295,1.04e-05,0.0295,0.705,114.921,236787,-3.6585
753,70,0.683,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,-3.5675
12567,68,0.516,0.0272,0.0987,1.48e-06,0.143,0.471,132.542,200573,-5.662
11221,57,0.874,0.0604,0.299,0.0,0.0983,0.587,127.067,225484,-3.4535
3181,34,0.634,0.0389,0.0934,0.889,0.166,0.129,129.142,466693,-5.488
6762,63,0.796,0.0913,0.663,0.00387,0.108,0.835,84.005,236001,-3.0810000000000004
30667,71,0.688,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,223079,-3.9145000000000003
13719,73,0.467,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,-5.0635
6095,55,0.828,0.0941,0.0255,0.0,0.103,0.407,89.973,235067,-1.9074999999999998
12304,59,0.368,0.0331,0.574,0.00144,0.0674,0.398,127.593,282133,-5.225
22838,57,0.632,0.162,0.124,0.0,0.53,0.499,89.522,213622,-4.5714999999999995
4489,61,0.743,0.0352,0.00705,0.00753,0.0565,0.726,122.975,231897,-2.4215
28900,21,0.649,0.254,0.0857,0.00739,0.519,0.265,128.052,157597,-3.6775
16285,3,0.678,0.0346,0.0283,0.0577,0.104,0.477,118.429,235036,-2.947
17034,48,0.561,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504,-1.888
18889,53,0.886,0.0766,0.213,0.00747,0.0667,0.617,102.026,191941,-3.5084999999999997
12072,34,0.328,0.0434,0.13,0.0857,0.369,0.749,144.832,199533,-3.5595
6392,53,0.76,0.241,0.157,0.0,0.0978,0.633,155.939,247089,-3.0324999999999998
26417,54,0.484,0.0374,0.925,0.00069,0.109,0.377,81.038,268187,-4.045999999999999
25624,61,0.823,0.0557,0.409,0.00135,0.649,0.397,90.997,257547,-3.325
11319,8,0.471,0.0312,0.387,0.0944,0.617,0.373,79.255,229827,-4.9565
1219,49,0.646,0.111,0.145,0.0,0.111,0.276,161.878,121482,-5.2585
9290,13,0.587,0.498,0.107,0.0,0.381,0.57,138.813,236000,-2.0545
27115,41,0.66,0.0271,0.218,0.345,0.428,0.352,103.001,225541,-4.1795
17316,64,0.479,0.109,0.025,0.0153,0.206,0.49,98.23,172413,-1.531
13094,34,0.622,0.0296,0.0721,0.000286,0.179,0.415,115.491,328560,-1.9655
8561,50,0.754,0.0308,0.174,0.0,0.113,0.474,95.006,192013,-2.136
20821,70,0.806,0.0592,0.0945,0.0,0.0818,0.431,68.747,154078,-1.8880000000000001
28824,58,0.652,0.0369,0.112,0.592,0.102,0.0399,122.024,237978,-3.788
7126,18,0.774,0.334,0.034,0.0,0.0736,0.654,170.018,301240,-2.396
15689,40,0.484,0.238,7.27e-06,0.00198,0.208,0.0436,150.04,208440,-1.4485
3868,2,0.413,0.0313,0.296,0.0107,0.0911,0.0504,154.815,227040,-4.176
14432,39,0.617,0.028,0.113,0.0,0.0937,0.499,106.362,266307,-3.786
30142,35,0.719,0.0551,0.0186,3.94e-05,0.29,0.266,125.993,299547,-2.0029999999999997
3976,59,0.643,0.0294,0.00681,4.57e-05,0.0606,0.181,102.979,224272,-3.0149999999999997
4542,55,0.483,0.0618,0.017,1.94e-05,0.209,0.572,153.054,252560,-2.136
12838,2,0.532,0.0328,0.137,0.0236,0.0857,0.693,134.223,271067,-3.867
32091,45,0.626,0.0941,0.0659,6.7e-05,0.286,0.63,75.969,182780,-1.6829999999999998
6978,60,0.759,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,-3.0965
7547,59,0.802,0.196,0.00282,0.0,0.0927,0.633,152.571,221053,-2.13
9219,57,0.85,0.291,0.00956,0.0,0.0772,0.737,98.694,343373,-2.7665
26694,50,0.33,0.0275,0.298,0.0,0.124,0.761,140.327,140733,-3.9814999999999996
4247,46,0.684,0.148,0.000479,0.000216,0.113,0.212,123.954,194093,-4.6834999999999996
20631,30,0.659,0.05,0.0139,0.0028,0.0625,0.672,104.407,230267,-5.7325
1126,54,0.573,0.0247,0.784,0.633,0.0923,0.24,89.575,248707,-3.252
10383,55,0.595,0.0821,0.0316,0.0,0.217,0.72,145.068,174780,-1.9485000000000001
5995,55,0.71,0.232,0.384,0.0,0.323,0.771,167.0,164678,-3.375
19402,37,0.646,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680,-2.8360000000000003
5902,57,0.615,0.407,0.491,0.837,0.0781,0.438,183.07,209250,-4.962
22976,67,0.619,0.0503,0.378,0.0,0.151,0.35,160.125,194907,-4.9435
13266,24,0.504,0.0938,0.0139,0.0419,0.359,0.736,159.508,224133,-3.4770000000000003
4908,66,0.673,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,-1.7495
32382,17,0.707,0.0719,0.000807,0.0591,0.0812,0.51,130.012,331373,-1.1624999999999999
4793,38,0.521,0.0287,0.564,0.00223,0.0918,0.156,104.892,204629,-5.9430000000000005
30574,18,0.677,0.0916,0.332,0.0,0.122,0.25,137.98,201744,-2.0805
13021,13,0.647,0.0366,0.81,0.000784,0.333,0.804,98.666,185067,-3.5189999999999997
27954,36,0.652,0.0633,0.0139,0.136,0.0509,0.359,124.955,204125,-2.0989999999999998
14054,58,0.609,0.0276,0.028,0.0,0.183,0.774,114.045,215760,-2.0515
2189,2,0.718,0.144,0.139,0.00103,0.341,0.31,124.943,188160,-1.5205
1341,88,0.694,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195,-1.114
18417,38,0.778,0.0395,0.0985,0.0,0.152,0.699,120.016,191880,-1.8865
20062,47,0.841,0.3,0.0706,0.0,0.0894,0.447,94.026,289182,-2.9204999999999997
16389,49,0.655,0.0422,0.275,8.04e-05,0.0923,0.739,181.972,239264,-2.6109999999999998
18986,58,0.875,0.114,0.0446,0.00326,0.219,0.612,92.993,228560,-3.5065
26602,59,0.637,0.167,0.685,8.51e-06,0.462,0.517,132.312,135480,-2.3899999999999997
15831,23,0.255,0.105,0.000218,0.000393,0.388,0.352,92.173,254240,-0.8614999999999999
27617,38,0.602,0.0435,0.000498,1.85e-05,0.122,0.112,128.01,219375,-1.886
17661,39,0.654,0.08,0.204,2.59e-06,0.0942,0.444,99.882,235200,-2.5460000000000003
26148,15,0.81,0.367,0.0114,0.0,0.148,0.572,88.087,265920,-2.134
9709,51,0.728,0.134,0.0763,0.0315,0.367,0.568,77.01,222173,-3.57
3085,54,0.652,0.285,0.00689,0.0,0.106,0.541,76.026,173684,-1.6199999999999999
26689,26,0.5,0.126,0.843,0.000261,0.0977,0.291,75.383,252860,-5.483
23730,51,0.536,0.0549,0.0025,0.0,0.131,0.415,97.981,242337,-2.6029999999999998
28851,16,0.706,0.275,0.431,1.23e-05,0.104,0.444,110.861,216000,-5.259
23117,88,0.676,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,-1.452
4154,43,0.781,0.0431,0.82,0.786,0.0784,0.229,119.988,133267,-5.1905
22792,63,0.881,0.0714,0.282,0.000117,0.112,0.911,130.019,149113,-4.593
9631,53,0.856,0.226,0.0405,8.75e-06,0.0901,0.718,89.738,278200,-1.407
1783,77,0.749,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,204887,-1.25
1800,49,0.509,0.0515,0.491,0.0,0.0773,0.684,112.893,187627,-2.789
2999,76,0.775,0.0585,0.495,0.0,0.126,0.667,101.925,171806,-2.1799999999999997
12004,63,0.551,0.0265,0.0392,0.0,0.127,0.354,112.024,209360,-2.748
7529,56,0.422,0.323,0.422,0.0,0.317,0.654,187.027,260276,-2.153
16538,51,0.817,0.338,0.18,0.615,0.0558,0.514,119.984,278556,-3.4869999999999997
32255,44,0.527,0.034,0.0329,0.0576,0.0799,0.117,126.019,211429,-2.2760000000000002
18705,37,0.73,0.0607,0.237,0.000193,0.319,0.778,80.98,195556,-2.2305
9743,28,0.695,0.0491,0.133,0.00736,0.12,0.513,83.744,311840,-2.927
21451,56,0.776,0.254,0.0531,9.91e-05,0.153,0.519,102.064,187072,-1.747
7628,40,0.782,0.0413,0.345,0.00224,0.0683,0.544,171.451,292627,-3.3385
2993,72,0.635,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,-1.4095
16102,65,0.294,0.0461,0.05,0.125,0.676,0.347,134.364,210107,-4.1965
788,45,0.576,0.0327,0.000223,0.822,0.35,0.479,137.968,212493,-4.0275
14349,55,0.833,0.0404,0.0498,0.0674,0.15,0.864,102.02,185787,-4.884
6828,39,0.854,0.413,0.0432,0.0,0.0946,0.705,164.065,201951,-3.3335
20853,47,0.824,0.0818,0.183,0.0,0.0958,0.553,89.971,183680,-3.0425
24472,47,0.555,0.0272,0.428,0.0,0.105,0.359,164.021,269027,-4.165500000000001
30288,90,0.548,0.0465,0.122,0.0,0.335,0.557,95.39,174000,-1.6965
20182,28,0.888,0.106,0.0178,0.871,0.139,0.69,100.008,180000,-1.5354999999999999
3795,67,0.707,0.316,0.1,0.0,0.191,0.795,130.021,199480,-1.682
19498,69,0.769,0.0503,0.193,0.00979,0.23,0.872,94.987,187263,-0.472
20619,42,0.79,0.0377,0.0468,0.692,0.0666,0.846,129.496,360720,-2.7385
23672,61,0.741,0.0472,0.103,0.0,0.0852,0.898,85.987,174616,-1.6775000000000002
5912,45,0.858,0.14,0.929,0.0146,0.221,0.466,110.142,157168,-4.4645
20244,78,0.788,0.169,0.22,0.000203,0.0799,0.854,177.927,223815,-1.7630000000000001
13709,66,0.33,0.0311,0.731,3.08e-05,0.101,0.202,164.954,245533,-5.734
