,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
14397,49,0.73,0.0354,0.00243,0.0245,0.0445,0.748,120.038,280973,-3.7459999999999996
20660,73,0.615,0.07,0.00131,1.54e-06,0.671,0.475,108.017,189387,-1.369
29652,72,0.726,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,160312,-3.0545
26846,26,0.69,0.101,0.00363,0.33,0.0768,0.43,110.972,211903,-1.517
14517,57,0.484,0.0312,0.00371,0.109,0.131,0.495,171.935,448467,-2.8520000000000003
15851,54,0.49,0.0253,0.0037,1.5e-06,0.0838,0.181,77.014,265477,-2.0005
24573,49,0.775,0.0567,0.000132,3.14e-05,0.2,0.712,102.392,408307,-5.735
754,10,0.65,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973,-5.04
4188,51,0.771,0.0341,0.323,0.0316,0.0645,0.192,118.003,303586,-6.5615000000000006
22474,12,0.721,0.0328,0.021,2.71e-06,0.0886,0.465,105.989,283027,-1.4474999999999998
3642,4,0.557,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533,-1.5585
6623,56,0.569,0.386,0.701,0.0,0.107,0.507,81.447,98182,-1.7169999999999999
3055,63,0.535,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,304080,-2.454
23622,19,0.855,0.136,0.0984,3.89e-06,0.111,0.486,130.975,164415,-4.868
22567,63,0.669,0.329,0.459,0.0,0.103,0.723,117.284,174867,-3.2645
12997,68,0.63,0.0298,0.00322,0.0237,0.0883,0.63,120.059,241080,-2.956
9524,19,0.684,0.13,0.49,3.54e-06,0.298,0.543,86.026,355814,-2.3850000000000002
14648,52,0.751,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400,-2.1365
31323,50,0.585,0.0584,0.0107,1.34e-05,0.0629,0.165,128.054,194992,-2.3955
21505,53,0.479,0.236,0.456,0.0,0.215,0.347,79.54,227755,-2.133
2728,60,0.347,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,-1.7934999999999999
1230,73,0.721,0.0927,0.05,0.0,0.153,0.653,118.058,189133,-1.6645
13861,62,0.166,0.0894,0.000606,0.846,0.811,0.281,167.518,269787,-3.819
25263,33,0.809,0.0466,0.0486,0.00345,0.37,0.623,96.331,229600,-3.6105
20733,63,0.705,0.0805,0.456,0.00152,0.115,0.457,142.028,218228,-2.7435
9355,51,0.842,0.069,0.00941,0.000337,0.111,0.135,145.016,202804,-3.045
26961,35,0.653,0.125,0.00355,0.692,0.151,0.504,128.987,281280,-1.811
31685,37,0.745,0.0514,0.0172,0.00171,0.127,0.474,122.004,453001,-4.3525
25659,57,0.485,0.0525,0.606,0.00045,0.12,0.102,78.558,275618,-4.109
187,75,0.744,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859,-2.665
31870,5,0.82,0.125,0.00219,0.346,0.199,0.596,126.993,281573,-3.399
7411,59,0.909,0.175,0.000704,0.000823,0.36,0.0986,138.043,224613,-3.4835
23708,56,0.477,0.0259,0.0203,0.0,0.0901,0.186,158.059,241760,-3.0124999999999997
13254,43,0.491,0.0372,0.245,0.0185,0.281,0.555,137.168,488693,-5.011
15722,58,0.296,0.0645,3.45e-05,0.00264,0.389,0.276,171.931,239293,-1.2605
9342,71,0.908,0.107,0.242,0.0,0.0709,0.897,90.032,230133,-1.8430000000000002
6525,41,0.735,0.0803,0.443,1.18e-06,0.113,0.73,104.612,68571,-4.9025
28267,55,0.859,0.253,0.0581,0.00989,0.556,0.23,125.033,218389,-2.7695
24905,32,0.77,0.262,0.0144,0.00213,0.114,0.647,111.856,325636,-6.365
20515,81,0.649,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,-2.3275
9990,65,0.719,0.292,0.615,0.0,0.122,0.346,171.937,159767,-4.164499999999999
17752,44,0.752,0.0986,0.0241,0.0,0.123,0.503,171.939,182116,-2.6020000000000003
22596,42,0.241,0.0426,0.0145,0.001,0.306,0.142,115.869,240335,-2.2195
20662,11,0.777,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,-2.7575000000000003
12627,57,0.306,0.0287,0.0211,0.0,0.0972,0.161,157.224,235707,-3.6270000000000002
20581,48,0.6,0.0415,0.00342,0.00209,0.0605,0.873,120.037,207867,-4.2985
13011,37,0.664,0.207,0.757,2.28e-06,0.0874,0.914,160.724,162707,-1.913
25123,27,0.795,0.0665,0.0265,0.0,0.0603,0.881,93.052,237120,-4.0785
20522,67,0.539,0.252,0.0108,0.0,0.117,0.252,190.169,228640,-3.7924999999999995
11987,33,0.612,0.0351,0.443,1.06e-06,0.313,0.558,146.093,179680,-1.6429999999999998
13406,22,0.643,0.0398,0.208,0.00664,0.151,0.609,132.709,140773,-3.4080000000000004
23930,36,0.885,0.407,0.167,0.0,0.33,0.818,100.895,214455,-4.1815
17788,42,0.63,0.0309,0.296,0.00331,0.0904,0.668,118.983,213800,-3.1715
29104,4,0.563,0.102,0.000159,0.842,0.0679,0.274,128.035,316875,-2.4845
12603,66,0.558,0.0323,0.492,0.0,0.116,0.251,134.263,291358,-3.058
14539,85,0.64,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,-1.6715
28931,21,0.662,0.0402,0.01,2.33e-05,0.223,0.118,139.982,183125,-3.117
19481,49,0.679,0.0783,0.086,0.0,0.245,0.855,169.999,187940,-1.1400000000000001
3435,46,0.634,0.0324,0.0169,0.00127,0.315,0.441,121.931,405291,-6.489000000000001
7636,36,0.84,0.215,0.401,0.0,0.335,0.802,78.979,270187,-5.3655
25021,4,0.607,0.141,0.0223,5.67e-05,0.0332,0.791,103.252,290147,-2.62
25953,71,0.461,0.327,0.158,0.0,0.197,0.588,81.628,322000,-3.982
7206,57,0.621,0.576,0.277,0.0,0.495,0.485,80.021,253707,-2.8745000000000003
30967,50,0.603,0.0524,0.000277,0.00132,0.1,0.124,135.029,263107,-2.0375
13645,70,0.694,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,-7.0265
18278,19,0.686,0.0613,0.0481,0.0,0.0652,0.63,183.971,227476,-1.2585
15349,2,0.64,0.0335,0.17,0.000232,0.0632,0.795,115.7,243573,-2.8015
2654,59,0.716,0.0283,0.147,0.0,0.0913,0.502,91.995,179747,-2.453
399,30,0.847,0.053,0.152,0.000478,0.0746,0.765,111.989,162827,-4.2795
20032,11,0.733,0.0478,0.00787,2.38e-05,0.0843,0.6,85.029,287253,-3.7935000000000003
13651,68,0.491,0.132,0.156,0.0,0.367,0.387,100.446,191507,-2.1955
14313,59,0.543,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493,-2.9890000000000003
18980,55,0.883,0.0853,0.0648,4.24e-06,0.0594,0.565,107.023,209453,-3.4575
13432,63,0.325,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,218600,-1.135
10477,43,0.482,0.0902,0.344,0.922,0.103,0.111,85.179,153886,-2.6550000000000002
23877,46,0.257,0.0326,0.0917,2.14e-05,0.0869,0.112,77.439,232560,-3.063
31289,38,0.698,0.0488,0.0147,0.603,0.456,0.177,124.01,263181,-4.183000000000001
28820,58,0.642,0.0451,0.00394,0.118,0.365,0.216,122.03,196519,-2.1845
4497,45,0.553,0.0916,0.252,7.17e-05,0.121,0.415,171.983,210784,-1.9949999999999999
13992,64,0.562,0.0263,0.00327,0.00139,0.0967,0.574,80.289,253413,-4.3845
62,51,0.679,0.132,0.119,5.89e-06,0.224,0.47,126.092,196613,-3.066
3046,70,0.817,0.144,0.0427,0.00263,0.358,0.692,123.475,224693,-4.091
2164,34,0.804,0.0609,0.00178,0.141,0.334,0.635,124.992,257280,-1.4224999999999999
11162,66,0.829,0.105,0.176,0.0,0.0877,0.721,92.956,237907,-1.51
16710,15,0.641,0.0396,0.398,2.04e-06,0.161,0.518,119.895,181560,-4.079000000000001
22779,50,0.808,0.113,0.127,0.0,0.113,0.771,149.969,169600,-2.9515
5175,49,0.731,0.0409,0.145,0.000185,0.116,0.789,127.971,218440,-0.8825
10647,40,0.456,0.188,0.0267,2.62e-05,0.105,0.294,129.892,339692,-2.686
21166,39,0.72,0.185,0.0199,0.0,0.389,0.589,88.987,261023,-1.621
31666,2,0.758,0.174,0.0486,1.6e-06,0.0317,0.824,122.298,377093,-2.8965
30354,60,0.605,0.0403,0.515,0.0,0.419,0.451,110.081,190245,-1.9434999999999998
11375,24,0.751,0.0324,0.347,4.14e-06,0.511,0.684,110.33,211293,-2.5935
29708,39,0.625,0.135,0.00326,0.0,0.388,0.371,128.104,200625,-0.33000000000000007
22065,15,0.678,0.0358,0.565,2.78e-05,0.0772,0.519,81.997,239317,-2.6620000000000004
6177,59,0.88,0.274,0.141,0.0,0.673,0.141,137.024,215345,-2.464
30088,14,0.778,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,-3.363
3171,41,0.862,0.0708,0.00456,0.714,0.0884,0.737,132.03,284508,-2.6145
32138,41,0.325,0.0733,0.00611,0.903,0.114,0.304,192.137,213770,-4.603
26674,3,0.584,0.0488,0.246,0.0,0.181,0.308,74.634,334333,-5.3055
5003,24,0.58,0.0513,0.184,0.00532,0.119,0.0917,124.923,199646,-4.7185
5970,61,0.784,0.134,0.528,0.0,0.276,0.645,145.066,147251,-2.9130000000000003
4592,60,0.599,0.0523,0.002,1.49e-06,0.117,0.121,128.041,229947,-2.978
6409,9,0.845,0.313,0.135,0.0,0.104,0.142,77.028,211933,-2.9935
8233,52,0.629,0.264,0.0084,0.0,0.118,0.153,85.814,242373,-2.756
28321,37,0.564,0.0632,0.233,8.46e-06,0.085,0.491,126.065,204489,-1.5605
28274,62,0.796,0.349,0.0511,0.00297,0.116,0.215,125.088,215178,-2.803
10177,51,0.758,0.396,0.457,0.0,0.0881,0.527,147.068,138776,-4.03
15686,2,0.264,0.0685,0.00264,0.0453,0.433,0.468,113.288,370333,-3.1165
18015,35,0.909,0.0537,0.237,0.0402,0.12,0.871,117.517,262093,-5.098
4325,32,0.774,0.0282,0.758,4.76e-05,0.126,0.788,125.956,170539,-3.849
21540,71,0.627,0.0294,0.0219,0.0,0.16,0.293,119.995,219435,-3.2424999999999997
10453,47,0.675,0.0343,0.015,0.0,0.125,0.744,139.939,185170,-3.5045
20802,68,0.857,0.0516,0.0206,0.00077,0.0593,0.57,96.048,188600,-1.6985
32118,68,0.657,0.0456,0.247,0.00202,0.112,0.179,127.994,195000,-1.3415
31511,32,0.532,0.228,0.119,0.00264,0.504,0.39,127.944,180938,-1.3855
24617,61,0.769,0.199,0.0566,0.0,0.406,0.432,90.079,278693,-3.005
30005,53,0.793,0.0443,0.531,0.00021,0.1,0.365,115.98,184138,-4.585
22172,59,0.803,0.0279,0.0544,4.77e-05,0.342,0.038,131.986,292727,-1.9435
23873,25,0.645,0.0339,0.0323,0.0,0.29,0.534,123.07,203000,-2.124
26259,46,0.69,0.311,0.599,9.2e-05,0.116,0.609,96.002,328573,-5.154
16718,37,0.394,0.0414,0.358,0.000299,0.313,0.35,176.088,259180,-3.4225
19094,76,0.84,0.0698,0.175,1.81e-05,0.202,0.659,100.001,265941,-2.2915
4676,12,0.736,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,-3.1715
31161,34,0.926,0.0573,0.00339,0.000103,0.12,0.484,127.844,224893,-2.4720000000000004
10325,47,0.591,0.113,0.00569,0.000266,0.0751,0.33,145.029,168828,-3.7605
26776,57,0.39,0.0769,0.209,0.0,0.277,0.197,123.042,248544,-2.0349999999999997
28440,27,0.674,0.0394,0.00675,0.00946,0.901,0.276,125.952,167068,-0.9339999999999999
23444,77,0.607,0.031,0.649,0.0,0.0928,0.255,88.979,190027,-2.612
7495,39,0.366,0.0611,0.00121,0.23,0.114,0.446,126.849,243893,-1.359
23779,81,0.693,0.0801,0.374,0.0,0.252,0.492,117.999,211362,-3.2115
12348,66,0.543,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,-3.2755
16948,41,0.749,0.208,0.742,0.641,0.196,0.834,80.155,152250,-5.2135
9733,41,0.768,0.0662,0.424,0.245,0.173,0.552,93.992,196760,-1.9445
32692,56,0.716,0.0685,0.0048,0.675,0.277,0.125,128.011,148125,-1.996
2575,64,0.599,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,-1.4140000000000001
1488,50,0.883,0.0533,0.0171,0.0143,0.333,0.888,115.006,196307,-2.431
32666,8,0.815,0.0857,0.103,0.891,0.0877,0.377,123.007,445000,-4.704
25757,36,0.71,0.188,0.0134,0.00112,0.216,0.627,115.753,237253,-1.9989999999999999
29183,65,0.438,0.0841,0.0146,1.62e-05,0.161,0.386,150.036,192000,-1.1715
4498,57,0.612,0.047,0.000478,0.0,0.0672,0.886,118.989,216253,-0.9684999999999999
11601,43,0.79,0.026,0.169,1.68e-06,0.272,0.646,98.043,340987,-4.8175
30685,72,0.397,0.043,0.00266,0.0,0.208,0.358,128.861,228879,-2.0685000000000002
17922,56,0.777,0.108,0.148,2.21e-06,0.327,0.83,101.989,254320,-2.0515
30611,68,0.57,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853,-1.6869999999999998
14063,50,0.6,0.0302,0.00345,0.441,0.311,0.56,117.064,215267,-2.1285000000000003
25541,15,0.739,0.124,0.734,0.00763,0.105,0.483,67.484,241859,-3.263
2341,64,0.489,0.0292,0.27,0.0,0.105,0.324,95.012,253520,-3.018
16831,35,0.766,0.211,0.633,0.0,0.0884,0.664,121.857,165415,-2.7830000000000004
25724,23,0.816,0.0606,0.00661,0.00941,0.0856,0.328,111.971,242143,-5.6834999999999996
15117,59,0.465,0.0792,0.00023,0.0,0.129,0.43,132.014,255773,-1.464
31216,15,0.697,0.0906,0.0017,0.921,0.0399,0.406,123.997,435548,-4.315
28737,41,0.605,0.0447,0.0102,4.99e-05,0.861,0.296,128.024,204395,-2.063
10139,53,0.935,0.204,0.315,0.0,0.324,0.712,128.04,142500,-3.5235
7034,38,0.883,0.183,0.0371,7.09e-05,0.6,0.922,156.834,239667,-3.0860000000000003
1808,70,0.658,0.0543,0.0629,0.0,0.0969,0.936,126.015,200187,-0.6130000000000001
6549,41,0.495,0.0997,0.79,0.946,0.111,0.843,69.707,89280,-4.596
2551,78,0.726,0.0431,0.049,0.0,0.309,0.867,143.994,233478,-1.7335
29176,37,0.53,0.358,0.00196,0.00663,0.408,0.383,160.034,184594,-0.9005000000000001
31808,42,0.591,0.155,0.0386,0.0,0.139,0.302,128.073,206250,-0.5880000000000001
12993,4,0.785,0.0274,0.0642,0.000206,0.268,0.84,116.048,158867,-2.4895
16512,4,0.671,0.0294,0.00624,0.00697,0.0883,0.442,109.932,182798,-1.8110000000000002
5273,33,0.135,0.0304,0.452,0.936,0.175,0.0827,173.782,253960,-5.6475
23394,62,0.646,0.458,0.231,0.0,0.0794,0.811,192.082,223973,-2.9845
16530,37,0.693,0.0356,0.0365,0.837,0.0878,0.579,124.003,342339,-2.45
9834,31,0.748,0.0575,0.157,0.0,0.117,0.343,85.937,202371,-2.5235
23174,85,0.584,0.0356,0.426,0.0,0.101,0.374,117.817,194827,-2.999
27203,41,0.703,0.0497,0.000429,0.44,0.05,0.745,125.003,234190,-2.3480000000000003
714,51,0.668,0.0372,0.0124,0.00142,0.0946,0.753,130.009,186989,-1.053
31644,22,0.934,0.14,0.0008,0.45,0.297,0.773,117.988,401493,-5.58
4152,61,0.531,0.063,0.0416,7.19e-06,0.135,0.418,104.978,244959,-2.1285000000000003
2860,76,0.694,0.046,0.133,0.0,0.211,0.799,98.022,201122,-1.6055000000000001
14557,72,0.641,0.0292,0.132,0.91,0.419,0.5,129.98,278769,-3.214
6521,2,0.567,0.0345,0.808,0.804,0.111,0.436,85.921,124818,-6.443
8897,45,0.784,0.348,0.0312,0.00334,0.23,0.373,93.988,163853,-3.4734999999999996
851,31,0.66,0.0296,0.012,2.84e-06,0.0906,0.203,139.935,242267,-2.8914999999999997
3415,49,0.772,0.0352,0.0303,0.0,0.0973,0.627,122.168,274706,-3.573
13768,76,0.433,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,-1.5405
2437,12,0.71,0.0374,0.266,1.51e-06,0.108,0.626,115.964,304138,-3.3085
6414,16,0.712,0.24,0.0557,0.0,0.133,0.799,170.13,225933,-2.783
2600,20,0.663,0.0359,0.0863,0.00133,0.117,0.176,101.004,202093,-5.742
15796,28,0.415,0.0573,2.16e-06,0.000953,0.0922,0.185,99.982,217200,-2.4385
4350,64,0.714,0.0694,0.145,0.0,0.264,0.64,95.497,206073,-2.568
18099,40,0.734,0.0506,0.0532,9.96e-06,0.19,0.61,110.007,181880,-2.7225
17687,75,0.74,0.0839,0.0139,0.0,0.857,0.535,123.024,251293,-1.295
24601,36,0.79,0.0935,0.00335,0.00733,0.0338,0.725,107.197,293053,-4.107
14382,88,0.76,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,-2.5475
12461,9,0.392,0.0515,0.256,0.0,0.195,0.236,143.587,355467,-4.7875000000000005
32412,16,0.544,0.245,0.0634,0.0159,0.453,0.491,126.06,193297,-2.0185
29439,29,0.516,0.0392,0.263,0.0,0.464,0.176,128.025,191250,-1.9964999999999997
31208,39,0.785,0.0428,0.00501,0.879,0.0651,0.428,127.066,415973,-4.03
2368,24,0.657,0.144,0.0474,0.0,0.171,0.474,129.856,245800,-2.1319999999999997
29517,36,0.626,0.0714,0.00789,0.000598,0.277,0.554,139.987,184811,-0.5574999999999999
18761,90,0.883,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,-1.1444999999999999
22908,65,0.581,0.0291,0.893,0.576,0.161,0.433,112.331,237973,-4.1695
19657,56,0.629,0.156,0.00879,0.0,0.814,0.757,93.013,258613,-2.9075
10712,43,0.699,0.0911,0.357,6.8e-06,0.253,0.498,144.989,298786,-3.2215
2101,71,0.688,0.036,0.594,0.0,0.115,0.257,127.866,196227,-3.102
19268,74,0.639,0.147,0.27,0.0,0.0802,0.767,169.801,307910,-1.5775000000000001
9102,65,0.9,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,-2.9495
20467,51,0.713,0.123,0.192,2.16e-06,0.105,0.0595,133.054,212947,-4.7825
27378,42,0.75,0.0497,0.0023,0.402,0.476,0.702,123.353,205667,-3.019
31777,17,0.833,0.119,0.00292,0.0294,0.098,0.505,127.999,301231,-1.353
14390,60,0.375,0.0308,0.736,9.75e-05,0.287,0.392,101.976,282671,-3.691
30108,17,0.673,0.0893,0.037,9.95e-06,0.0875,0.705,102.013,199227,-1.9365
29891,32,0.746,0.057,0.201,0.574,0.55,0.51,125.013,214445,-2.5185
18652,59,0.761,0.0681,0.167,0.0,0.189,0.813,92.033,252003,-1.1869999999999998
18436,30,0.782,0.0754,0.0585,8.69e-06,0.132,0.197,123.94,193548,-5.936
741,57,0.393,0.0961,0.465,0.0,0.0965,0.444,117.676,190467,-2.5340000000000003
19100,68,0.868,0.0827,0.203,0.0,0.734,0.44,92.015,162040,-1.266
15822,30,0.35,0.15,9.75e-06,0.278,0.152,0.278,147.964,236613,-1.314
422,44,0.638,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387,-1.95
4232,54,0.681,0.0297,0.512,0.00753,0.111,0.294,109.979,279573,-5.9795
1907,75,0.268,0.0355,0.0518,0.0,0.626,0.416,159.779,321093,-2.0985
8437,42,0.726,0.0394,0.0361,0.0,0.471,0.106,125.976,177228,-3.6694999999999998
24854,71,0.64,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,-4.4315
26825,74,0.722,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,-2.251
10770,83,0.687,0.154,0.109,0.0,0.282,0.229,142.048,199437,-4.806
27260,54,0.504,0.0806,0.0726,0.0,0.137,0.186,123.753,180000,-2.695
21863,71,0.64,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,-4.4315
21330,57,0.747,0.0527,0.099,0.0,0.0845,0.603,86.964,216320,-3.8694999999999995
9694,60,0.751,0.0524,0.162,0.0,0.242,0.824,140.743,266973,-2.0535
25865,18,0.402,0.0446,0.661,0.248,0.079,0.0673,91.885,324293,-9.399999999999999
19492,44,0.506,0.328,0.662,4.26e-06,0.123,0.657,97.831,167400,-1.9689999999999999
1000,61,0.667,0.0396,0.0668,4.91e-06,0.131,0.59,117.019,192821,-1.9290000000000003
29804,61,0.382,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609,-1.3555
5521,88,0.882,0.245,0.0177,0.0,0.178,0.43,142.959,183011,-2.476
11370,35,0.664,0.0409,0.209,8.61e-06,0.0778,0.439,97.092,269067,-2.6754999999999995
24773,24,0.803,0.0513,0.144,0.303,0.231,0.957,119.068,344307,-4.2989999999999995
760,2,0.812,0.0394,0.11,0.00323,0.065,0.872,125.943,236871,-3.44
27658,3,0.488,0.04,0.00197,0.127,0.801,0.0671,128.071,198077,-2.3345
30122,1,0.591,0.0465,0.00231,0.00435,0.391,0.274,128.174,322107,-1.9000000000000001
6423,59,0.801,0.177,0.116,0.0,0.0833,0.652,90.012,252053,-1.7269999999999999
23207,26,0.797,0.0545,0.385,0.000157,0.318,0.568,108.041,192094,-1.117
23786,74,0.665,0.0617,0.18,0.0,0.125,0.5,101.976,228112,-1.0345
18114,50,0.649,0.28,0.727,0.0,0.292,0.424,121.815,241186,-4.8175
10595,55,0.773,0.346,0.421,0.0,0.0893,0.335,154.928,254351,-2.0285
15290,45,0.472,0.0282,0.00108,4.85e-05,0.215,0.877,76.978,256960,-5.039
21500,69,0.553,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278,-2.985
8646,58,0.688,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,-1.6635
11500,33,0.388,0.0625,0.000445,1.81e-05,0.0476,0.415,108.175,255000,-1.0055
25480,36,0.796,0.195,0.846,0.832,0.084,0.555,77.062,184374,-7.321999999999999
30514,30,0.865,0.0816,0.375,0.0,0.095,0.616,114.966,220887,-2.102
9065,64,0.765,0.116,0.176,1e-05,0.139,0.929,168.96,215200,-1.7405
12614,52,0.322,0.0295,0.604,0.0,0.111,0.399,150.017,280547,-4.4625
22207,75,0.721,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,-5.428
23494,37,0.655,0.0332,0.68,0.0,0.232,0.547,108.105,196747,-3.5204999999999997
28387,22,0.561,0.161,0.0545,0.0059,0.0872,0.373,127.962,189754,-2.1999999999999997
10851,71,0.713,0.105,0.0589,1.44e-06,0.105,0.373,170.009,181290,-3.5265
31670,24,0.804,0.0606,4.3e-05,0.0422,0.0669,0.685,125.001,399360,-3.0075000000000003
14125,47,0.499,0.0346,0.000564,0.171,0.238,0.732,125.319,217313,-2.9010000000000002
2100,61,0.752,0.115,0.0843,0.000425,0.424,0.519,120.003,172053,-1.1685
398,53,0.775,0.081,0.0564,0.0,0.111,0.5,112.059,228371,-2.9265
26219,40,0.851,0.0721,0.0311,8.64e-05,0.179,0.835,109.974,221800,-1.7950000000000002
27328,44,0.688,0.0434,0.0223,1.08e-05,0.27,0.534,128.006,195463,-1.4064999999999999
27883,58,0.678,0.42,0.00782,0.941,0.543,0.182,126.01,226640,-3.0845000000000002
30393,51,0.58,0.0745,0.447,0.0,0.111,0.175,150.231,174960,-1.5825
20897,48,0.709,0.0955,0.0241,0.00155,0.117,0.513,104.813,146795,-2.7609999999999997
8775,12,0.782,0.251,0.252,0.0,0.133,0.725,91.824,244267,0.33049999999999996
24949,27,0.735,0.0291,0.123,0.0272,0.242,0.921,108.093,261360,-4.968
2835,82,0.775,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,-1.9865000000000002
7119,28,0.706,0.279,0.0523,0.0,0.246,0.625,85.002,270560,-2.323
15892,52,0.428,0.054,0.0856,0.0,0.177,0.453,89.895,208213,-1.466
20756,45,0.695,0.049,0.01,0.00408,0.129,0.663,90.013,176144,-1.9450000000000003
8949,39,0.728,0.374,0.119,0.0,0.134,0.811,121.442,217000,-1.9860000000000002
9534,54,0.853,0.131,0.0426,0.00202,0.0548,0.845,99.236,246667,-1.2695
15187,36,0.494,0.0313,0.115,0.000319,0.0687,0.149,94.04,214127,-3.597
11752,73,0.668,0.17,0.214,0.00229,0.135,0.507,135.653,231933,-1.9875
20692,82,0.612,0.0434,0.932,0.0,0.088,0.387,72.795,213827,-4.184
13503,1,0.334,0.04,0.0127,0.0,0.311,0.504,72.479,245960,-2.6805000000000003
13098,28,0.363,0.0377,0.0784,0.0,0.254,0.448,162.178,317093,-1.5225
18001,44,0.617,0.0326,0.514,1.01e-06,0.103,0.44,130.046,303560,-4.8375
32267,32,0.514,0.0412,0.00367,0.000966,0.271,0.0826,128.105,215625,-0.9125000000000001
6770,61,0.772,0.249,0.34,0.0,0.123,0.702,149.816,222852,-3.1609999999999996
12947,53,0.549,0.0625,0.000482,0.0,0.0512,0.434,140.017,199840,-1.3105000000000002
8154,5,0.784,0.0824,0.235,0.00122,0.0772,0.845,102.048,170186,-2.8245
5661,51,0.732,0.0768,0.934,0.876,0.111,0.347,144.018,147833,-6.127
20486,1,0.897,0.147,0.252,0.0,0.517,0.542,95.981,207627,-1.4355
31548,69,0.715,0.107,0.00175,0.000461,0.0581,0.818,130.019,226162,-0.9734999999999999
3969,4,0.672,0.049,0.082,0.0,0.0962,0.379,120.036,208729,-2.2095000000000002
5084,39,0.577,0.114,0.141,4.02e-05,0.209,0.394,166.099,205707,-4.168
30805,23,0.637,0.26,0.522,0.0,0.223,0.771,171.79,230296,-3.6195
12407,73,0.651,0.0513,0.123,0.0,0.0825,0.776,133.763,200480,-3.2695
26714,16,0.388,0.0309,0.485,0.00188,0.0783,0.615,144.756,182587,-5.5625
19114,78,0.748,0.0619,0.0366,3.66e-05,0.11,0.553,99.997,179775,-2.5675
23264,86,0.921,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,-2.593
14386,69,0.373,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680,-3.1955
357,57,0.446,0.0279,0.0416,0.0,0.108,0.167,135.96,213707,-2.2540000000000004
27384,26,0.845,0.0782,0.102,0.45,0.139,0.481,95.021,197053,-2.4734999999999996
11972,69,0.451,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,-1.4015
12401,70,0.476,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,166267,-4.2375
26907,50,0.517,0.0456,0.0196,0.0,0.0956,0.483,127.07,201315,-2.3955
7615,42,0.884,0.065,0.462,0.0,0.22,0.696,91.998,241120,-4.783
23484,19,0.45,0.0684,0.689,0.000217,0.131,0.305,105.725,176594,-3.4475000000000002
18618,17,0.609,0.0332,0.101,0.0,0.345,0.692,94.018,204255,-1.9324999999999997
15055,61,0.587,0.0377,0.0353,0.0,0.331,0.591,96.519,172516,-2.4175
23511,1,0.548,0.0438,0.82,9.63e-05,0.0878,0.258,130.099,223973,-3.4284999999999997
12734,54,0.622,0.0362,0.65,0.023,0.142,0.785,86.175,260867,-6.5375
16505,59,0.71,0.0474,0.609,0.961,0.109,0.156,115.998,176308,-4.181500000000001
9344,56,0.652,0.31,0.164,0.0,0.36,0.788,91.888,275893,-2.0435
20700,58,0.657,0.0269,0.00246,0.0,0.211,0.331,120.007,225307,-2.416
28207,48,0.871,0.0473,0.00306,0.213,0.0734,0.618,123.978,308011,-4.420999999999999
22360,86,0.652,0.0318,0.74,0.0,0.124,0.483,150.073,169354,-2.5785
8496,40,0.732,0.0834,0.0127,0.0,0.108,0.893,170.034,224372,-2.8815
10978,54,0.712,0.0777,0.0235,0.768,0.101,0.238,139.987,234160,-4.2395000000000005
5604,52,0.432,0.0662,0.885,0.9,0.107,0.468,111.598,106216,-5.3505
6486,2,0.757,0.0506,0.111,0.927,0.105,0.686,90.992,147692,-4.4030000000000005
21642,63,0.755,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781,-1.8074999999999999
